customer_id,email,first_name,last_name,created_at,updated_at
975,customer975@example.com,First975,Last975,2023-09-01 12:00:00,2023-09-01 12:00:00
976,customer976@example.com,First976,Last976,2023-09-01 18:00:00,2023-09-01 18:00:00
977,customer977@example.com,First977,Last977,2023-09-02 00:00:00,2023-09-02 00:00:00
978,customer978@example.com,First978,Last978,2023-09-02 06:00:00,2023-09-02 06:00:00
979,customer979@example.com,First979,Last979,2023-09-02 12:00:00,2023-09-02 12:00:00
980,customer980@example.com,First980,Last980,2023-09-02 18:00:00,2023-09-02 18:00:00
981,customer981@example.com,First981,Last981,2023-09-03 00:00:00,2023-09-03 00:00:00
982,customer982@example.com,First982,Last982,2023-09-03 06:00:00,2023-09-03 06:00:00
983,customer983@example.com,First983,Last983,2023-09-03 12:00:00,2023-09-03 12:00:00
984,customer984@example.com,First984,Last984,2023-09-03 18:00:00,2023-09-03 18:00:00
985,customer985@example.com,First985,Last985,2023-09-04 00:00:00,2023-09-04 00:00:00
986,customer986@example.com,First986,Last986,2023-09-04 06:00:00,2023-09-04 06:00:00
987,customer987@example.com,First987,Last987,2023-09-04 12:00:00,2023-09-04 12:00:00
988,customer988@example.com,First988,Last988,2023-09-04 18:00:00,2023-09-04 18:00:00
989,customer989@example.com,First989,Last989,2023-09-05 00:00:00,2023-09-05 00:00:00
990,customer990@example.com,First990,Last990,2023-09-05 06:00:00,2023-09-05 06:00:00
991,customer991@example.com,First991,Last991,2023-09-05 12:00:00,2023-09-05 12:00:00
992,customer992@example.com,First992,Last992,2023-09-05 18:00:00,2023-09-05 18:00:00
993,customer993@example.com,First993,Last993,2023-09-06 00:00:00,2023-09-06 00:00:00
994,customer994@example.com,First994,Last994,2023-09-06 06:00:00,2023-09-06 06:00:00
995,customer995@example.com,First995,Last995,2023-09-06 12:00:00,2023-09-06 12:00:00
996,customer996@example.com,First996,Last996,2023-09-06 18:00:00,2023-09-06 18:00:00
997,customer997@example.com,First997,Last997,2023-09-07 00:00:00,2023-09-07 00:00:00
998,customer998@example.com,First998,Last998,2023-09-07 06:00:00,2023-09-07 06:00:00
999,customer999@example.com,First999,Last999,2023-09-07 12:00:00,2023-09-07 12:00:00
1000,customer1000@example.com,First1000,Last1000,2023-09-07 18:00:00,2023-09-07 18:00:00
